row,col,red_original_dist,red_corrected_dist,red_improvement,green_original_dist,green_corrected_dist,green_improvement,blue_original_dist,blue_corrected_dist,blue_improvement
3,61,19.748417658131498,0.0,100.0,5.0,0.0,100.0,22.693611435820433,0.0,100.0
3,62,14.866068747318506,0.0,100.0,17.74823934929885,0.0,100.0,9.433981132056603,0.0,100.0
3,63,28.178005607210743,0.0,100.0,14.071247279470288,0.0,100.0,5.0,0.0,100.0
4,0,14.696938456699069,0.0,100.0,21.447610589527216,0.0,100.0,8.306623862918075,0.0,100.0
4,1,22.67156809750927,0.0,100.0,15.524174696260024,0.0,100.0,15.297058540778355,0.0,100.0
4,2,18.81488772222678,0.0,100.0,25.199206336708304,0.0,100.0,14.7648230602334,0.0,100.0
4,3,24.919871588754223,0.0,100.0,26.38181191654584,0.0,100.0,28.91366458960192,0.0,100.0
4,4,14.2828568570857,0.0,100.0,12.569805089976535,0.0,100.0,21.118712081942874,0.0,100.0
4,5,11.045361017187261,0.0,100.0,17.204650534085253,0.0,100.0,21.047565179849187,0.0,100.0
4,6,19.82422760159901,0.0,100.0,10.63014581273465,0.0,100.0,15.524174696260024,0.0,100.0
4,7,9.643650760992955,0.0,100.0,13.564659966250536,0.0,100.0,21.18962010041709,0.0,100.0
4,8,16.24807680927192,0.0,100.0,19.235384061671343,0.0,100.0,13.379088160259652,0.0,100.0
4,9,21.863211109075447,0.0,100.0,26.076809620810597,0.0,100.0,11.789826122551595,0.0,100.0
4,10,14.352700094407323,0.0,100.0,21.97726097583591,0.0,100.0,18.49324200890693,0.0,100.0
