row,col,original_red,corrected_red,red_original_dist,red_corrected_dist,red_improvement,original_green,corrected_green,green_original_dist,green_corrected_dist,green_improvement,original_blue,corrected_blue,blue_original_dist,blue_corrected_dist,blue_improvement
0,34,[224  11   9],[220   0   0],14.7648230602334,0.0,100.0,[ 18 223   1],[  0 220   0],18.275666882497067,0.0,100.0,[  0  15 205],[  0   0 220],21.213203435596427,0.0,100.0
0,35,[216  19   4],[220   0   0],19.82422760159901,0.0,100.0,[  8 234  17],[  0 220   0],23.430749027719962,0.0,100.0,[  2   0 217],[  0   0 220],3.605551275463989,0.0,100.0
0,36,[224  16  10],[220   0   0],19.28730152198591,0.0,100.0,[ 10 202  16],[  0 220   0],26.076809620810597,0.0,100.0,[ 12   3 204],[  0   0 220],20.223748416156685,0.0,100.0
0,37,[234   6  13],[220   0   0],20.024984394500787,0.0,100.0,[  5 229  18],[  0 220   0],20.73644135332772,0.0,100.0,[  9   1 210],[  0   0 220],13.490737563232042,0.0,100.0
0,38,[214   9  12],[220   0   0],16.15549442140351,0.0,100.0,[  4 213  13],[  0 220   0],15.297058540778355,0.0,100.0,[ 14   0 226],[  0   0 220],15.231546211727817,0.0,100.0
0,39,[239   3  17],[220   0   0],25.67099530598687,0.0,100.0,[ 13 229  12],[  0 220   0],19.849433241279208,0.0,100.0,[  8  15 228],[  0   0 220],18.788294228055936,0.0,100.0
0,40,[231  12  13],[220   0   0],20.83266665599966,0.0,100.0,[  1 222  14],[  0 220   0],14.177446878757825,0.0,100.0,[  5   1 213],[  0   0 220],8.660254037844387,0.0,100.0
0,41,[203   7   4],[220   0   0],18.81488772222678,0.0,100.0,[  3 224  10],[  0 220   0],11.180339887498949,0.0,100.0,[  8  17 210],[  0   0 220],21.283796653792763,0.0,100.0
0,42,[235   8   5],[220   0   0],17.72004514666935,0.0,100.0,[ 17 217  16],[  0 220   0],23.53720459187964,0.0,100.0,[ 18   5 203],[  0   0 220],25.25866188063018,0.0,100.0
0,43,[225   1  15],[220   0   0],15.84297951775486,0.0,100.0,[ 12 236  13],[  0 220   0],23.853720883753127,0.0,100.0,[  0  10 237],[  0   0 220],19.72308292331602,0.0,100.0
0,44,[205  16   1],[220   0   0],21.95449840010015,0.0,100.0,[ 16 219  16],[  0 220   0],22.64950330581225,0.0,100.0,[ 15   2 204],[  0   0 220],22.02271554554524,0.0,100.0
0,45,[210  11  19],[220   0   0],24.124676163629637,0.0,100.0,[ 12 212  13],[  0 220   0],19.4164878389476,0.0,100.0,[  4   5 219],[  0   0 220],6.48074069840786,0.0,100.0
0,46,[206  13   1],[220   0   0],19.131126469708992,0.0,100.0,[  3 232   3],[  0 220   0],12.727922061357855,0.0,100.0,[  1   1 200],[  0   0 220],20.049937655763422,0.0,100.0
0,47,[219  18  14],[220   0   0],22.825424421026653,0.0,100.0,[  6 208  15],[  0 220   0],20.12461179749811,0.0,100.0,[  5  15 214],[  0   0 220],16.911534525287763,0.0,100.0
0,48,[204  18  15],[220   0   0],28.372521918222215,0.0,100.0,[ 13 220  15],[  0 220   0],19.849433241279208,0.0,100.0,[  8   4 228],[  0   0 220],12.0,0.0,100.0
0,49,[201   6  14],[220   0   0],24.351591323771842,0.0,100.0,[ 10 202   0],[  0 220   0],20.591260281974,0.0,100.0,[  3  15 216],[  0   0 220],15.811388300841896,0.0,100.0
0,50,[233   1  16],[220   0   0],20.639767440550294,0.0,100.0,[  9 222   4],[  0 220   0],10.04987562112089,0.0,100.0,[ 18   3 217],[  0   0 220],18.49324200890693,0.0,100.0
0,51,[224   8  13],[220   0   0],15.7797338380595,0.0,100.0,[  2 211   1],[  0 220   0],9.273618495495704,0.0,100.0,[ 12   0 216],[  0   0 220],12.649110640673518,0.0,100.0
0,52,[228  19  18],[220   0   0],27.367864366808018,0.0,100.0,[ 19 232   6],[  0 220   0],23.259406699226016,0.0,100.0,[  5  13 227],[  0   0 220],15.588457268119896,0.0,100.0
0,53,[204   9   6],[220   0   0],19.313207915827967,0.0,100.0,[ 14 223   3],[  0 220   0],14.628738838327793,0.0,100.0,[  0   6 219],[  0   0 220],6.082762530298219,0.0,100.0
0,54,[233  14  11],[220   0   0],22.045407685048602,0.0,100.0,[  4 239   0],[  0 220   0],19.4164878389476,0.0,100.0,[  3  11 239],[  0   0 220],22.15851980616034,0.0,100.0
0,55,[233   8   5],[220   0   0],16.06237840420901,0.0,100.0,[  8 205  12],[  0 220   0],20.808652046684813,0.0,100.0,[  3  11 230],[  0   0 220],15.165750888103101,0.0,100.0
0,56,[234  12   7],[220   0   0],19.72308292331602,0.0,100.0,[ 15 208   3],[  0 220   0],19.44222209522358,0.0,100.0,[  5  18 217],[  0   0 220],18.920887928424502,0.0,100.0
0,57,[206  11   4],[220   0   0],18.24828759089466,0.0,100.0,[ 14 231  16],[  0 220   0],23.93741840717165,0.0,100.0,[  5   4 213],[  0   0 220],9.486832980505138,0.0,100.0
0,58,[205  18   9],[220   0   0],25.099800796022265,0.0,100.0,[ 12 206  12],[  0 220   0],22.0,0.0,100.0,[ 18   7 215],[  0   0 220],19.949937343260004,0.0,100.0
0,59,[212  11   7],[220   0   0],15.297058540778355,0.0,100.0,[  4 233   6],[  0 220   0],14.866068747318506,0.0,100.0,[  7  16 226],[  0   0 220],18.466185312619388,0.0,100.0
0,60,[204   8   7],[220   0   0],19.209372712298546,0.0,100.0,[ 12 230  10],[  0 220   0],18.547236990991408,0.0,100.0,[  8   9 210],[  0   0 220],15.652475842498529,0.0,100.0
0,61,[207   0   4],[220   0   0],13.601470508735444,0.0,100.0,[ 15 202   4],[  0 220   0],23.769728648009426,0.0,100.0,[  1   2 211],[  0   0 220],9.273618495495704,0.0,100.0
0,62,[203   1   8],[220   0   0],18.81488772222678,0.0,100.0,[ 11 221  10],[  0 220   0],14.89966442575134,0.0,100.0,[  1   1 202],[  0   0 220],18.05547008526779,0.0,100.0
0,63,[203   3   8],[220   0   0],19.026297590440446,0.0,100.0,[ 11 221   4],[  0 220   0],11.74734012447073,0.0,100.0,[  1   1 205],[  0   0 220],15.066519173319364,0.0,100.0
1,0,[206   0  17],[220   0   0],22.02271554554524,0.0,100.0,[  4 212   7],[  0 220   0],11.357816691600547,0.0,100.0,[  4   2 215],[  0   0 220],6.708203932499369,0.0,100.0
1,1,[209  19   2],[220   0   0],22.045407685048602,0.0,100.0,[ 17 214  15],[  0 220   0],23.45207879911715,0.0,100.0,[ 11  14 214],[  0   0 220],18.788294228055936,0.0,100.0
1,2,[218  10  13],[220   0   0],16.522711641858304,0.0,100.0,[ 10 219  17],[  0 220   0],19.748417658131498,0.0,100.0,[ 15  13 202],[  0   0 220],26.795522013948524,0.0,100.0
1,3,[235  19   8],[220   0   0],25.495097567963924,0.0,100.0,[ 12 214  12],[  0 220   0],18.0,0.0,100.0,[ 13   6 221],[  0   0 220],14.352700094407323,0.0,100.0
1,4,[216  11  12],[220   0   0],16.76305461424021,0.0,100.0,[ 19 213  16],[  0 220   0],25.80697580112788,0.0,100.0,[ 16  17 208],[  0   0 220],26.248809496813376,0.0,100.0
1,5,[215   7  17],[220   0   0],19.05255888325765,0.0,100.0,[ 17 235   9],[  0 220   0],24.392621835300936,0.0,100.0,[  3  10 235],[  0   0 220],18.275666882497067,0.0,100.0
1,6,[223   3   6],[220   0   0],7.3484692283495345,0.0,100.0,[ 19 217  15],[  0 220   0],24.392621835300936,0.0,100.0,[  3   6 225],[  0   0 220],8.366600265340756,0.0,100.0
1,7,[228  19  12],[220   0   0],23.853720883753127,0.0,100.0,[ 13 234   9],[  0 220   0],21.118712081942874,0.0,100.0,[  8  10 226],[  0   0 220],14.142135623730951,0.0,100.0
1,8,[208  15  18],[220   0   0],26.324893162176366,0.0,100.0,[  4 209   8],[  0 220   0],14.177446878757825,0.0,100.0,[  5   2 218],[  0   0 220],5.744562646538029,0.0,100.0
1,9,[206   4   7],[220   0   0],16.15549442140351,0.0,100.0,[ 19 229   7],[  0 220   0],22.15851980616034,0.0,100.0,[  5  18 228],[  0   0 220],20.322401432901575,0.0,100.0
1,10,[216   8  11],[220   0   0],14.177446878757825,0.0,100.0,[ 12 219   4],[  0 220   0],12.68857754044952,0.0,100.0,[  6  14 231],[  0   0 220],18.788294228055936,0.0,100.0
1,11,[203   8   3],[220   0   0],19.026297590440446,0.0,100.0,[  8 227  14],[  0 220   0],17.578395831246947,0.0,100.0,[  8  12 220],[  0   0 220],14.422205101855956,0.0,100.0
1,12,[214  15  19],[220   0   0],24.939927826679853,0.0,100.0,[ 13 209  10],[  0 220   0],19.748417658131498,0.0,100.0,[  1  19 202],[  0   0 220],26.19160170741759,0.0,100.0
1,13,[226   6   7],[220   0   0],11.0,0.0,100.0,[ 13 210  13],[  0 220   0],20.92844953645635,0.0,100.0,[ 15   8 224],[  0   0 220],17.46424919657298,0.0,100.0
1,14,[232  13   2],[220   0   0],17.804493814764857,0.0,100.0,[ 11 225  12],[  0 220   0],17.029386365926403,0.0,100.0,[  9  14 203],[  0   0 220],23.790754506740637,0.0,100.0
1,15,[236  14   4],[220   0   0],21.633307652783937,0.0,100.0,[ 11 235   0],[  0 220   0],18.601075237738275,0.0,100.0,[ 13  14 201],[  0   0 220],26.94438717061496,0.0,100.0
1,16,[201   4  11],[220   0   0],22.315913604421397,0.0,100.0,[ 16 232  15],[  0 220   0],25.0,0.0,100.0,[ 15  12 202],[  0   0 220],26.324893162176366,0.0,100.0
1,17,[233  19  14],[220   0   0],26.94438717061496,0.0,100.0,[  1 205  18],[  0 220   0],23.45207879911715,0.0,100.0,[  0  19 228],[  0   0 220],20.615528128088304,0.0,100.0
1,18,[204  19   3],[220   0   0],25.019992006393608,0.0,100.0,[  0 214   7],[  0 220   0],9.219544457292887,0.0,100.0,[ 17  15 201],[  0   0 220],29.58039891549808,0.0,100.0
1,19,[200   6   0],[220   0   0],20.8806130178211,0.0,100.0,[  2 223  16],[  0 220   0],16.401219466856727,0.0,100.0,[  0  16 233],[  0   0 220],20.615528128088304,0.0,100.0
1,20,[239  14   2],[220   0   0],23.68543856465402,0.0,100.0,[ 18 207   4],[  0 220   0],22.561028345356956,0.0,100.0,[ 17  19 239],[  0   0 220],31.796226191169293,0.0,100.0
1,21,[219  13   8],[220   0   0],15.297058540778355,0.0,100.0,[ 15 229  18],[  0 220   0],25.099800796022265,0.0,100.0,[ 17  16 212],[  0   0 220],24.677925358506133,0.0,100.0
1,22,[229   3  15],[220   0   0],17.74823934929885,0.0,100.0,[ 11 230  18],[  0 220   0],23.345235059857504,0.0,100.0,[ 11   9 219],[  0   0 220],14.247806848775006,0.0,100.0
1,23,[238   8  16],[220   0   0],25.37715508089904,0.0,100.0,[  8 233   2],[  0 220   0],15.394804318340652,0.0,100.0,[ 10  11 227],[  0   0 220],16.431676725154983,0.0,100.0
1,24,[231   2  10],[220   0   0],15.0,0.0,100.0,[  9 200  16],[  0 220   0],27.147743920996454,0.0,100.0,[ 13   0 207],[  0   0 220],18.384776310850235,0.0,100.0
1,25,[237  16   9],[220   0   0],25.019992006393608,0.0,100.0,[ 10 226   5],[  0 220   0],12.68857754044952,0.0,100.0,[  1   0 238],[  0   0 220],18.027756377319946,0.0,100.0
1,26,[219  12   3],[220   0   0],12.409673645990857,0.0,100.0,[  6 231   9],[  0 220   0],15.427248620541512,0.0,100.0,[  5   2 203],[  0   0 220],17.832554500127006,0.0,100.0
1,27,[206   6  10],[220   0   0],18.2208671582886,0.0,100.0,[ 18 207  18],[  0 220   0],28.583211855912904,0.0,100.0,[  5   3 236],[  0   0 220],17.029386365926403,0.0,100.0
1,28,[214  18   6],[220   0   0],19.8997487421324,0.0,100.0,[ 14 207  19],[  0 220   0],26.94438717061496,0.0,100.0,[  9   8 202],[  0   0 220],21.656407827707714,0.0,100.0
1,29,[228  11  13],[220   0   0],18.81488772222678,0.0,100.0,[ 16 210  17],[  0 220   0],25.39685019840059,0.0,100.0,[  6   0 224],[  0   0 220],7.211102550927978,0.0,100.0
1,30,[239  17   6],[220   0   0],26.19160170741759,0.0,100.0,[ 18 239   5],[  0 220   0],26.645825188948457,0.0,100.0,[  7  15 236],[  0   0 220],23.021728866442675,0.0,100.0
1,31,[233   1  18],[220   0   0],22.22611077089287,0.0,100.0,[ 19 225   6],[  0 220   0],20.54263858417414,0.0,100.0,[  9   1 219],[  0   0 220],9.1104335791443,0.0,100.0
1,32,[205   2   3],[220   0   0],15.427248620541512,0.0,100.0,[  3 232  11],[  0 220   0],16.55294535724685,0.0,100.0,[ 15  11 204],[  0   0 220],24.535688292770594,0.0,100.0
1,33,[229  13   6],[220   0   0],16.911534525287763,0.0,100.0,[ 12 231   9],[  0 220   0],18.601075237738275,0.0,100.0,[  9   6 207],[  0   0 220],16.911534525287763,0.0,100.0
1,34,[231   1  19],[220   0   0],21.97726097583591,0.0,100.0,[  3 235   0],[  0 220   0],15.297058540778355,0.0,100.0,[  3  13 238],[  0   0 220],22.40535650240808,0.0,100.0
1,35,[238   8  19],[220   0   0],27.367864366808018,0.0,100.0,[ 11 223  10],[  0 220   0],15.165750888103101,0.0,100.0,[  8   4 214],[  0   0 220],10.770329614269007,0.0,100.0
1,36,[210   9  12],[220   0   0],18.027756377319946,0.0,100.0,[  0 226   6],[  0 220   0],8.48528137423857,0.0,100.0,[ 19  19 206],[  0   0 220],30.298514815086232,0.0,100.0
1,37,[235  11  18],[220   0   0],25.88435821108957,0.0,100.0,[  9 201  16],[  0 220   0],26.419689627245813,0.0,100.0,[ 19  10 236],[  0   0 220],26.77685567799177,0.0,100.0
1,38,[220  17  14],[220   0   0],22.02271554554524,0.0,100.0,[  7 233   0],[  0 220   0],14.7648230602334,0.0,100.0,[ 15   1 234],[  0   0 220],20.54263858417414,0.0,100.0
1,39,[223   1   6],[220   0   0],6.782329983125268,0.0,100.0,[  3 235   3],[  0 220   0],15.588457268119896,0.0,100.0,[ 16   8 235],[  0   0 220],23.345235059857504,0.0,100.0
1,40,[214   0  12],[220   0   0],13.416407864998739,0.0,100.0,[  1 211   6],[  0 220   0],10.862780491200215,0.0,100.0,[ 19  11 214],[  0   0 220],22.759613353482084,0.0,100.0
1,41,[216  18  11],[220   0   0],21.470910553583888,0.0,100.0,[ 10 207   2],[  0 220   0],16.522711641858304,0.0,100.0,[ 19  19 214],[  0   0 220],27.53179979587241,0.0,100.0
1,42,[225   0  17],[220   0   0],17.72004514666935,0.0,100.0,[ 16 228  13],[  0 220   0],22.11334438749598,0.0,100.0,[ 11  19 233],[  0   0 220],25.514701644346147,0.0,100.0
1,43,[220   7  16],[220   0   0],17.46424919657298,0.0,100.0,[ 11 227  19],[  0 220   0],23.043437243605826,0.0,100.0,[ 16  16 213],[  0   0 220],23.68543856465402,0.0,100.0
1,44,[235   4   3],[220   0   0],15.811388300841896,0.0,100.0,[  5 223  18],[  0 220   0],18.920887928424502,0.0,100.0,[  9  13 210],[  0   0 220],18.708286933869708,0.0,100.0
1,45,[222  13   4],[220   0   0],13.74772708486752,0.0,100.0,[  7 218   8],[  0 220   0],10.816653826391969,0.0,100.0,[  0   1 208],[  0   0 220],12.041594578792296,0.0,100.0
1,46,[213  13   5],[220   0   0],15.588457268119896,0.0,100.0,[  1 235  12],[  0 220   0],19.235384061671343,0.0,100.0,[  7  18 200],[  0   0 220],27.80287754891569,0.0,100.0
1,47,[202   5   6],[220   0   0],19.621416870348583,0.0,100.0,[  3 223   1],[  0 220   0],4.358898943540674,0.0,100.0,[  3  18 213],[  0   0 220],19.544820285692065,0.0,100.0
1,48,[232  14   3],[220   0   0],18.681541692269406,0.0,100.0,[ 19 202  15],[  0 220   0],30.166206257996713,0.0,100.0,[  2   1 225],[  0   0 220],5.477225575051661,0.0,100.0
1,49,[234  16   8],[220   0   0],22.715633383201094,0.0,100.0,[ 17 215   5],[  0 220   0],18.411952639521967,0.0,100.0,[  5  15 211],[  0   0 220],18.193405398660254,0.0,100.0
1,50,[210  16   2],[220   0   0],18.973665961010276,0.0,100.0,[ 18 235   0],[  0 220   0],23.430749027719962,0.0,100.0,[  4  15 229],[  0   0 220],17.944358444926362,0.0,100.0
1,51,[221  10  10],[220   0   0],14.177446878757825,0.0,100.0,[ 19 201  15],[  0 220   0],30.773365106858236,0.0,100.0,[ 19   3 205],[  0   0 220],24.392621835300936,0.0,100.0
1,52,[235  13   7],[220   0   0],21.047565179849187,0.0,100.0,[  1 237   3],[  0 220   0],17.291616465790582,0.0,100.0,[ 13  16 202],[  0   0 220],27.367864366808018,0.0,100.0
1,53,[207   9   0],[220   0   0],15.811388300841896,0.0,100.0,[ 10 236  13],[  0 220   0],22.9128784747792,0.0,100.0,[  0  11 237],[  0   0 220],20.248456731316587,0.0,100.0
1,54,[213   3   7],[220   0   0],10.344080432788601,0.0,100.0,[  3 201  10],[  0 220   0],21.6794833886788,0.0,100.0,[ 15   1 201],[  0   0 220],24.228082879171435,0.0,100.0
1,55,[213  18   8],[220   0   0],20.904544960366874,0.0,100.0,[  7 239   6],[  0 220   0],21.118712081942874,0.0,100.0,[ 19  14 208],[  0   0 220],26.476404589747453,0.0,100.0
1,56,[205  15  12],[220   0   0],24.372115213907882,0.0,100.0,[ 12 218  13],[  0 220   0],17.804493814764857,0.0,100.0,[  3   2 236],[  0   0 220],16.401219466856727,0.0,100.0
1,57,[221  13   3],[220   0   0],13.379088160259652,0.0,100.0,[  4 212   2],[  0 220   0],9.16515138991168,0.0,100.0,[  3   4 225],[  0   0 220],7.0710678118654755,0.0,100.0
1,58,[231   5   4],[220   0   0],12.727922061357855,0.0,100.0,[  8 232   7],[  0 220   0],16.0312195418814,0.0,100.0,[ 14   2 209],[  0   0 220],17.916472867168917,0.0,100.0
1,59,[200  10   6],[220   0   0],23.15167380558045,0.0,100.0,[  0 237   3],[  0 220   0],17.26267650163207,0.0,100.0,[  8  18 227],[  0   0 220],20.904544960366874,0.0,100.0
1,60,[211   3  12],[220   0   0],15.297058540778355,0.0,100.0,[ 10 206  16],[  0 220   0],23.49468024894146,0.0,100.0,[  7  16 226],[  0   0 220],18.466185312619388,0.0,100.0
1,61,[211  18   0],[220   0   0],20.12461179749811,0.0,100.0,[  9 221   9],[  0 220   0],12.767145334803704,0.0,100.0,[ 16  12 223],[  0   0 220],20.223748416156685,0.0,100.0
1,62,[231   0  19],[220   0   0],21.95449840010015,0.0,100.0,[ 12 216   7],[  0 220   0],14.45683229480096,0.0,100.0,[  9  12 214],[  0   0 220],16.15549442140351,0.0,100.0
1,63,[228   6  15],[220   0   0],18.027756377319946,0.0,100.0,[ 14 211   9],[  0 220   0],18.920887928424502,0.0,100.0,[ 18  18 207],[  0   0 220],28.583211855912904,0.0,100.0
2,0,[215   8   0],[220   0   0],9.433981132056603,0.0,100.0,[ 13 202  16],[  0 220   0],27.367864366808018,0.0,100.0,[ 19   9 202],[  0   0 220],27.676705006196094,0.0,100.0
2,1,[220   3  11],[220   0   0],11.40175425099138,0.0,100.0,[ 16 219   6],[  0 220   0],17.11724276862369,0.0,100.0,[ 19  11 223],[  0   0 220],22.15851980616034,0.0,100.0
2,2,[215   3   5],[220   0   0],7.681145747868608,0.0,100.0,[  4 207  13],[  0 220   0],18.81488772222678,0.0,100.0,[  5   1 212],[  0   0 220],9.486832980505138,0.0,100.0
2,3,[201   1   7],[220   0   0],20.273134932713294,0.0,100.0,[  7 227  10],[  0 220   0],14.071247279470288,0.0,100.0,[ 13   9 200],[  0   0 220],25.495097567963924,0.0,100.0
2,4,[234   4   6],[220   0   0],15.748015748023622,0.0,100.0,[ 11 221  17],[  0 220   0],20.273134932713294,0.0,100.0,[  1   3 215],[  0   0 220],5.916079783099616,0.0,100.0
2,5,[229   4   7],[220   0   0],12.083045973594572,0.0,100.0,[  7 237   3],[  0 220   0],18.627936010197157,0.0,100.0,[  6   3 239],[  0   0 220],20.149441679609886,0.0,100.0
2,6,[215   6   1],[220   0   0],7.874007874011811,0.0,100.0,[ 17 231  13],[  0 220   0],24.06241883103193,0.0,100.0,[  1  16 227],[  0   0 220],17.4928556845359,0.0,100.0
2,7,[225   9   0],[220   0   0],10.295630140987,0.0,100.0,[ 18 217   1],[  0 220   0],18.275666882497067,0.0,100.0,[  2  15 202],[  0   0 220],23.515952032609693,0.0,100.0
2,8,[230  19  19],[220   0   0],28.6705423736629,0.0,100.0,[  3 220  14],[  0 220   0],14.317821063276353,0.0,100.0,[  8  19 212],[  0   0 220],22.11334438749598,0.0,100.0
2,9,[221   7   7],[220   0   0],9.9498743710662,0.0,100.0,[  9 235  11],[  0 220   0],20.663978319771825,0.0,100.0,[ 17   7 232],[  0   0 220],21.95449840010015,0.0,100.0
2,10,[215   7   9],[220   0   0],12.449899597988733,0.0,100.0,[  2 233   1],[  0 220   0],13.19090595827292,0.0,100.0,[  9   3 223],[  0   0 220],9.9498743710662,0.0,100.0
